favourites_count,followersCount,friendsCount,hashtags,imageurl,lang,listedCount,retweetCount,retweetText,retweeted,tweetCreatedAt,tweetId,tweetText,url,userCreatedAt,userDescription,userID,userLocation,userName
11,1014,255,"['Neighborhood', 'Joint']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2016-02-06 01:25:51,695780408600850433,(Nytimes) #Neighborhood #Joint: Teaching a Medieval Russian Martial Art in a Flatiron Basement : At Polygon.. https://t.co/HYZSRIpf7Z,https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
1,962,181,"['Vancouver', 'Police']",http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2016-02-07 04:13:50,696185073079484416,(Theprovince):#Vancouver #Police Union raises worries about city's quest to license pot.. https://t.co/hQFK0DBnoa https://t.co/1Ma9A8HuuM,http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
6381,6028,614,['heart'],http://pbs.twimg.com/profile_images/976158021234565120/ZFdrZ7Bw_normal.jpg,en,170,0,,False,2016-02-07 17:01:11,696378180983242752,"Heart Healthy Habits 4 Teens: Don't smoke. ""If you smoke, you hurt your lungs and #heart each time you light up."" https://t.co/1kQnW4KX9e",https://t.co/CSWoYffUfq,2009-06-30 19:46:30,"Norton Children's Hospital is Kentucky's only full-service, free-standing pediatric care facility dedicated exclusively to caring for children.",52497428,"Louisville, Kentucky",Norton Children's
1,962,181,"['Wildrose', 'Tories']",http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2016-02-09 01:50:40,696873820943028224,(Calgaryherald):#Wildrose and #Tories brush off idea of running joint Calgary byelection.. https://t.co/C2Q0wp31yw https://t.co/z697ICtrJx,http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
1,962,181,['Petition'],http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2016-02-12 02:15:34,697967247726280704,(Metronews):#Petition calls on government to stop arrests for pot possession : British.. https://t.co/C8y142pS8T https://t.co/OshZZOUyWc,http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
15582,544,505,None,http://pbs.twimg.com/profile_images/935950112043528194/N5IC0qXs_normal.jpg,en,2,0,,False,2016-02-12 15:44:17,698170767868063744,@SFlamio thanx bud,,2013-01-14 19:17:54,no Clancy but I'm making moves,1089906302,"New York, USA",Sidro
11,1014,255,"['Things', 'Utah']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2016-02-13 20:35:40,698606484725190656,(Newsobserver) #Things to know about #Utah's marijuana extract proposal : One of two proposals this year to.. https://t.co/2HJZP4RvUW,https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
7874,638,430,None,http://pbs.twimg.com/profile_images/1035759217322405890/sZfn_7WE_normal.jpg,en,4,0,,False,2016-02-15 18:42:55,699302887999066112,when checks grandmom made me apologize for smoking marijuana on her porch and then left me on read,https://t.co/KS6VNLGXrr,2011-01-30 00:37:39,the best rapper at Outback Steakhouse. find me anywhere @TheDanMoss | d4ddyyyys boy,244728317,Elsewhere,@thedanmoss fan account 💯🥰
11,1014,255,"['Pipe', 'Tennessee']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2016-02-18 02:22:25,700143300657807360,(The Tennessean) '#Pipe dream' hemp bill advances in #Tennessee House : Bill would allow.. https://t.co/VFp3mFkZxV https://t.co/ossBZvPTcr,https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
1,962,181,None,http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2016-02-19 21:04:42,700788120652873729,"(Theprovince):B.C. man admits to flying helicopter full of ecstasy, pot across border,.. https://t.co/hHtyp5gc20 https://t.co/ENn63KjiNY",http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
26352,20451,861,,http://pbs.twimg.com/profile_images/1012052645752680448/tntbDEqT_normal.jpg,en,100,4,"If your new year resolution was to quit smoking, congrats, you're past 50 days.   You should give yourself a small treat. Smoke just one.",True,2016-02-22 22:50:54,701902008664494080,"RT @ComfortablySmug: If your new year resolution was to quit smoking, congrats, you're past 50 days.   You should give yourself a small tre…",https://t.co/An92uO2xJE,2013-01-28 14:13:06,Expert,1128197251,"Indianapolis, Indiana",Becky Kevoian
7141,1720,952,None,http://pbs.twimg.com/profile_images/882423638099623936/-_rtMbKI_normal.jpg,en,40,0,,False,2016-02-23 15:08:28,702148024378769408,University of Tennessee coaches asked to have this joint press conference to talk to the media. Live on @6News,https://t.co/p8a4IJuJ5m,2014-02-05 14:45:16,"news anchor (formerly: @KKTV11News, @6news, @mycbs4) | OK • FL • TN • CO",2328900913,"Denver, CO",Hailey Holloway
5051,4795,5246,None,http://pbs.twimg.com/profile_images/1084870930927517696/BcrPXxa5_normal.jpg,en,276,0,,False,2016-02-24 11:07:46,702449836923047936,Tennessee head coaches hold rare joint press conference https://t.co/Oie5yGGUWr,http://t.co/PKqUEEhXgW,2011-11-01 21:53:52,"Education Choice Advocate, Data Analysis, #PrincipleOverParty Political Junkie",403004768,"Lake County, IL",Lennie Jarratt
4808,518,275,None,http://pbs.twimg.com/profile_images/1122353800197615617/PwFCa3bB_normal.jpg,en,0,0,,False,2016-02-26 21:48:56,703335967348944897,@Fenwick_23 @Michael_Mills1 @Its__Dolph you guys smoke Virginia slims,,2012-06-12 16:38:10,WKU | ΠΚΑ,606532797,TheSub,Elijah Miller
11,1014,255,"['Medical', 'Florida']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2016-03-01 02:38:28,704495993111228416,(Miamiherald) #Medical marijuana bill headed back to #Florida Senate floor : A medical marijuana bill is.. https://t.co/79USGxV3bw,https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
5051,4795,5246,None,http://pbs.twimg.com/profile_images/1084870930927517696/BcrPXxa5_normal.jpg,en,276,0,,False,2016-03-01 02:40:27,704496494091464704,"Herbert A. ‘Herb’ Glieberman, last surviving founder of divorce lawyers group https://t.co/gcyJYxlkwv",http://t.co/PKqUEEhXgW,2011-11-01 21:53:52,"Education Choice Advocate, Data Analysis, #PrincipleOverParty Political Junkie",403004768,"Lake County, IL",Lennie Jarratt
11,1014,255,"['Texans', 'WR']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2016-03-01 00:36:48,704465374566174720,"(Washington Times) #Texans #WR Jaelen Strong arrested for marijuana possession : SCOTTSDALE, Ariz. (AP) -.. https://t.co/US2ScJbgTG",https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
7298,1227,688,None,http://pbs.twimg.com/profile_images/1065792595010437125/tj348K53_normal.jpg,en,4,0,,False,2016-03-01 21:46:42,704784957374390273,Never thought about this but people really smoke cigarillos. They're not just used for rolling blunts. Weird,,2010-08-21 19:00:34,"|Look Good, Smell Great, Cook Well but Be Better|",181265084,"Boston, MA",Jarad Trent
11,1014,255,['Marijuana'],http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2016-03-01 12:58:48,704652105731051520,(WPXI) #Marijuana decriminalization on hold as city works out issues : Legislation passed by the Pittsburgh.. https://t.co/xejXaNYZ35,https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
1,962,181,['Marijuana'],http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2016-03-05 16:41:57,706157814364790785,(Straight):#Marijuana dispensary claims city's interpretation of distance extends school buffers far beyond.. https://t.co/aEWLRGMeUW,http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
31183,2042,532,None,http://pbs.twimg.com/profile_images/1121239043465990144/5gmLQOj__normal.jpg,en,15,0,,False,2016-03-08 05:10:42,707071018200907776,@stay_trill_bro my last name is Hechiche but like hashish which is slang for hash,,2013-04-09 17:09:29,woopty!,1339708724,T A M P A,anemic
6016,379,259,,http://pbs.twimg.com/profile_images/1104727611559817216/0mbDDgwx_normal.jpg,en,3,121577,sorry I'm late to the party guys I was busy cashing my 80 million video game check &amp; transferring 53 million into our joint account 🤑🤑🤑💰💰💰,True,2016-03-08 23:46:10,707351738060316672,RT @KimKardashian: sorry I'm late to the party guys I was busy cashing my 80 million video game check &amp; transferring 53 million into our jo…,https://t.co/O49h4H6iJo,2013-04-01 04:35:12,"spread love, lots n lots of love. @liluzivert (ps. my gf is wAY cool n skates like she tony hawk)",1319638866,,aneesa piccione 🚀🏁💖🌏🤟
11,1014,255,"['Woman', 'Tenn']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2016-03-09 16:49:58,707609384826720256,"(Endplay) #Woman, 65, caught with 310 lbs of pot in #Tenn. : A 65-year-old woman has been.. https://t.co/zvpV5AFEAj https://t.co/TtyQbzFDY0",https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
15378,25960,25571,"['business', 'entrepreneur', 'tech']",http://pbs.twimg.com/profile_images/568758492274515968/5AcC5Du6_normal.jpeg,en,747,5,"Nest’s thermostat, camera and smoke alarm just got a wh... https://t.co/cfRH6ioAX4 #business #entrepreneur #tech https://t.co/VO4OvJxzi8",True,2016-03-10 15:13:12,707947419946848256,"RT @marshawright: Nest’s thermostat, camera and smoke alarm just got a wh... https://t.co/cfRH6ioAX4 #business #entrepreneur #tech https://…",http://t.co/R3mMm5NdtY,2012-11-27 19:28:55,Children's Bedroom & Nursery Accessories https://t.co/yNCAJAT2CG https://t.co/4LzbZ7ERqt #SBS Winner @theopaphitis  #WOW winner @jacqueline_gold,974534389,United Kingdom,Little Ragamuffin
1,962,181,['Judges'],http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2016-03-11 07:35:36,708194647042969600,(Theprovince):#Judges question simple marijuana possession cases as legality remains in.. https://t.co/CROsgsAye5 https://t.co/ucC8f5meQk,http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
10982,703,305,,http://pbs.twimg.com/profile_images/1129777242958192645/GT33xDVU_normal.jpg,en,0,14,"The Mexican Song ""La Cucaracha"" is about a cockroach that died because it didn't have marijuana to smoke.",True,2016-03-11 10:22:27,708236638451863552,"RT @web_facts: The Mexican Song ""La Cucaracha"" is about a cockroach that died because it didn't have marijuana to smoke.",,2010-02-05 02:00:57,🤙🏼 snap: zb_lodmg,111475080,,zherb
49008,662,510,,http://pbs.twimg.com/profile_images/1126915087996817408/82e2BKWi_normal.jpg,en,7,462,the employes who work at Taco Bell r usually prtty chill but honestly I think sometimes that they r pot smokers or at least have tried it,True,2016-03-18 02:40:11,710657020421148672,RT @evan_breen: the employes who work at Taco Bell r usually prtty chill but honestly I think sometimes that they r pot smokers or at least…,,2012-06-21 17:27:43,If you don’t roll coal then you can kiss my gas! | sc: hayleerussell | insta: hayleegrizz,614525361,:/WY:/,a “bitch”
9953,537,265,,http://pbs.twimg.com/profile_images/1129820266794815493/B-MkgpKL_normal.jpg,en,2,10643,either i'm high or this nug of weed has eyes and is staring at me http://t.co/cV5FrOyiHi,True,2016-03-19 03:32:03,711032461409566720,RT @GentlemanType: either i'm high or this nug of weed has eyes and is staring at me http://t.co/cV5FrOyiHi,,2015-08-12 19:08:04,rhs,3418573895,The land,Josh
41746,431,689,,http://pbs.twimg.com/profile_images/952581390603665408/FW742Dot_normal.jpg,en,7,1,"Where the bad boys blow smoke just like they're James Dean, and the air girls blow kisses, just like Marylin.",True,2016-03-21 02:40:44,711744320211017728,"RT @LanaDeIReyQuote: Where the bad boys blow smoke just like they're James Dean, and the air girls blow kisses, just like Marylin.",,2014-04-27 19:04:26,hola my dudes,2466520568,,Sophie
33466,369,629,,http://pbs.twimg.com/profile_images/1115675289973952512/cDfgcg7h_normal.jpg,en,6,2212,"I tried killing a spider by blowing weed smoke on it, now it's in my kitchen microwaving Pizza Rolls and drinking all my beer",True,2016-03-21 23:40:01,712061232518332416,"RT @DirtMcTurd: I tried killing a spider by blowing weed smoke on it, now it's in my kitchen microwaving Pizza Rolls and drinking all my be…",https://t.co/RntjwFdLVY,2012-07-15 19:46:41,s̶a̶d̶ ̶b̶u̶t̶ cool,636409244,time isnt real but gm,oatboye
6016,379,259,,http://pbs.twimg.com/profile_images/1104727611559817216/0mbDDgwx_normal.jpg,en,3,2,Good thing I don't smoke the Mary Jane I suppose.,True,2016-03-24 01:58:58,712820972487909376,RT @BrownOrTan: Good thing I don't smoke the Mary Jane I suppose.,https://t.co/O49h4H6iJo,2013-04-01 04:35:12,"spread love, lots n lots of love. @liluzivert (ps. my gf is wAY cool n skates like she tony hawk)",1319638866,,aneesa piccione 🚀🏁💖🌏🤟
107803,447,434,['socialism'],http://pbs.twimg.com/profile_images/814699502208745472/WjAlNDTT_normal.jpg,en,1,0,,False,2016-03-25 03:19:31,713203632846536704,Happy birthday bud😉 @MikeGallager #socialism https://t.co/mBXL1yjCjd,,2011-07-28 16:20:23,,344144418,,Peace Tea Papi
11,1014,255,['Boulder'],http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2016-03-30 23:28:41,715319868677971969,(The Denver Post) #Boulder schools employee arrested on charges of marijuana distribution : A Boulder Valley.. https://t.co/P5PoKSltw6,https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
11,1014,255,"['Latest', 'Lawyer']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2016-03-31 20:40:28,715639924490285056,(ABC News) The #Latest: #Lawyer Says Firing Worker Over Pot Use Too Harsh : A labor union.. https://t.co/5RDWr7ZdaB https://t.co/duppgZBd7v,https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
11,1014,255,['Baraboo'],http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2016-04-01 21:47:58,716019296820809728,"(Channel 3000) 2 arrested, 116 grams of pot seized in #Baraboo drug search : Two people.. https://t.co/4dJ0eIo1Ky https://t.co/95JoKrJNqE",https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
1,962,181,['Edmonton'],http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2016-04-02 00:49:07,716064885302362112,(Edmontonsun):#Edmonton to get its first medical marijuana clinic : An Eastern Canadian.. https://t.co/O6r67RbbpY https://t.co/dYcrf7F8DE,http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
11,1014,255,"['Pot', 'White']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2016-04-02 10:00:27,716203633423978497,(The Roanoke Times) #Pot activists planning to smoke outside the #White House : WASHINGTON (AP) — Activists.. https://t.co/oWHUf1g4Lx,https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
11,1014,255,"['Reasons', 'California']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2016-04-03 17:31:45,716679596200996865,(Fox Business) 3 #Reasons Why #California Is Marijuana's Crown Jewel : Image source:.. https://t.co/YxfWhYUTQ1 https://t.co/vAFIr85CQ7,https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
31183,2042,532,None,http://pbs.twimg.com/profile_images/1121239043465990144/5gmLQOj__normal.jpg,en,15,0,,False,2016-04-04 17:46:54,717045795573407744,"SARG TOLD THIS KID ""mARIJUANA NOT LEGAL YET""",,2013-04-09 17:09:29,woopty!,1339708724,T A M P A,anemic
1,962,181,['Edmonton'],http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2016-04-05 14:36:45,717360332012826628,(Metronews):#Edmonton's new medical marijuana clinic draws mixed reactions : Cannabinoid.. https://t.co/eoxxelzHwX https://t.co/LNO3dwhgyf,http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
1,962,181,None,http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2016-04-06 12:52:05,717696378365878272,"(Ottawacitizen):A new place to get porridge or a chicken pot pie, served hot. : The Red.. https://t.co/mKPYGAoGWB https://t.co/utsMFJBZye",http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
